x_title,y_cat_id,cat_1,cat_2,cat_3
registered nurses - selwyn bureau - auckland,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
practice nurse,900,healthcare,nursing midwifery,community primary care
registered nurse - full time day shifts,900,healthcare,nursing midwifery,community primary care
district nurse north fixed term,900,healthcare,nursing midwifery,community primary care
registered nurse - ivan ward centre - selwyn villa,900,healthcare,nursing midwifery,community primary care
public health nurse - sbip,900,healthcare,nursing midwifery,community primary care
registered nurses - selwyn bureau - whangarei,900,healthcare,nursing midwifery,community primary care
registered nurse - wattle downs auckland,900,healthcare,nursing midwifery,community primary care
registered nurse - elderslea,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
registered nurse - cover pool,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
casual registered nurse - whitby porirua,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
occupational health nurse,900,healthcare,nursing midwifery,community primary care
registered nurse - gardenview levin,900,healthcare,nursing midwifery,community primary care
registered nurse - school based team,900,healthcare,nursing midwifery,community primary care
nurse practitioner - gerontology,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
occupational health nurse,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
registered nurse - casual,900,healthcare,nursing midwifery,community primary care
enrolled nurse - casual - pukekohe hospital cm,900,healthcare,nursing midwifery,community primary care
registered nurse - hugh green albany auckland,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
registered nurse - wairoa permanent,900,healthcare,nursing midwifery,community primary care
specialty clinical nurse - communicable disease,900,healthcare,nursing midwifery,community primary care
registered nurse,900,healthcare,nursing midwifery,community primary care
registered nurse - community,900,healthcare,nursing midwifery,community primary care
registered nurses - selwyn bureau - cambridge,900,healthcare,nursing midwifery,community primary care
chief engineer purse seine vessel,5017,agriculture fishing forestry,fishing,fishing
hatchery operator,5017,agriculture fishing forestry,fishing,fishing
salmon farmer - stewart island,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew opportunities,5017,agriculture fishing forestry,fishing,fishing
fishing - qualified engineer / mate,5017,agriculture fishing forestry,fishing,fishing
general hand,5017,agriculture fishing forestry,fishing,fishing
aquaculture farm workers - fixed term,5017,agriculture fishing forestry,fishing,fishing
truck driver fisheries operations chatham islands,5017,agriculture fishing forestry,fishing,fishing
seafood process driver/worker - bluff,5017,agriculture fishing forestry,fishing,fishing
mussel skipper - marlborough sounds,5017,agriculture fishing forestry,fishing,fishing
fishing trawl advisor,5017,agriculture fishing forestry,fishing,fishing
technical advisor and fleet liaison officer,5017,agriculture fishing forestry,fishing,fishing
2nd mate deck officer purse seine fishing vessel,5017,agriculture fishing forestry,fishing,fishing
process worker,5017,agriculture fishing forestry,fishing,fishing
experienced inshore-trawler skipper,5017,agriculture fishing forestry,fishing,fishing
factory processing workers - graders and openers,5017,agriculture fishing forestry,fishing,fishing
fishing crew - six month trips,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew opportunities - bosun,5017,agriculture fishing forestry,fishing,fishing
2nd mate deck officer purse seine fishing vessel,5017,agriculture fishing forestry,fishing,fishing
shift supervisor,5017,agriculture fishing forestry,fishing,fishing
deckhands,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew opportunity - 2nd mate,5017,agriculture fishing forestry,fishing,fishing
fish filleter,5017,agriculture fishing forestry,fishing,fishing
cook onboard fishing vessel - fv janas,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing factory hands,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew opportunities,5017,agriculture fishing forestry,fishing,fishing
deck hand fishing trawler,5017,agriculture fishing forestry,fishing,fishing
process worker,5017,agriculture fishing forestry,fishing,fishing
yard worker deckhand,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew opportunity - 2nd mate,5017,agriculture fishing forestry,fishing,fishing
contract fishing vessel crew,5017,agriculture fishing forestry,fishing,fishing
skipper,5017,agriculture fishing forestry,fishing,fishing
qualified deckhand,5017,agriculture fishing forestry,fishing,fishing
factory hand,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing factory hands,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew - 6 month rotations,5017,agriculture fishing forestry,fishing,fishing
deep sea fishing crew opportunities - bosun,5017,agriculture fishing forestry,fishing,fishing
process worker night shift nelson,5017,agriculture fishing forestry,fishing,fishing
experienced deck hands,5017,agriculture fishing forestry,fishing,fishing
contract fishing vessel crew,5017,agriculture fishing forestry,fishing,fishing
skipper,5017,agriculture fishing forestry,fishing,fishing
fish filleter,5017,agriculture fishing forestry,fishing,fishing
