x_title,cat,Tag
housekeeper for hire,hospitality & tourism,1
housekeeper for hire,housekeeping,1
hotel housekeeper,hospitality & tourism,1
hotel housekeeper,housekeeping,1
hostel cleaner,hospitality & tourism,1
hostel cleaner,housekeeping,1
*housemaid required*,hospitality & tourism,1
*housemaid required*,housekeeping,1
housekeeper - cover pool,hospitality & tourism,1
housekeeper - cover pool,housekeeping,1
house keeper,hospitality & tourism,1
house keeper,housekeeping,1
laundry driver - cht bernadette,hospitality & tourism,1
laundry driver - cht bernadette,housekeeping,1
assistant cleaner,hospitality & tourism,1
assistant cleaner,housekeeping,1
part time housekeeper,hospitality & tourism,1
part time housekeeper,housekeeping,1
casual housekeeper - tauranga,hospitality & tourism,1
casual housekeeper - tauranga,housekeeping,1
hospitality staff needed now!,hospitality & tourism,1
hospitality staff needed now!,housekeeping,1
cleaner housekeeper- bupa remuera,hospitality & tourism,1
cleaner housekeeper- bupa remuera,housekeeping,1
motel cleaners,hospitality & tourism,1
motel cleaners,housekeeping,1
cleaner/housekeeping,hospitality & tourism,1
cleaner/housekeeping,housekeeping,1
cleaning assistant - cht st christophers,hospitality & tourism,1
cleaning assistant - cht st christophers,housekeeping,1
part time housekeeper/cleaner,hospitality & tourism,1
part time housekeeper/cleaner,housekeeping,1
housekeeper / receptionist,hospitality & tourism,1
housekeeper / receptionist,housekeeping,1
housekeeping,hospitality & tourism,1
housekeeping,housekeeping,1
housekeepers for busy motel in napier,hospitality & tourism,1
housekeepers for busy motel in napier,housekeeping,1
"hotel manager, housekeeping , receptionist",hospitality & tourism,1
"hotel manager, housekeeping , receptionist",housekeeping,1
house keeper/cleaner,hospitality & tourism,1
house keeper/cleaner,housekeeping,1
housekeepers & laundry attendants,hospitality & tourism,1
housekeepers & laundry attendants,housekeeping,1
cleaning assistant - cht hillcrest,hospitality & tourism,1
cleaning assistant - cht hillcrest,housekeeping,1
airbnb cleaner,hospitality & tourism,1
airbnb cleaner,housekeeping,1
cleaner queenstown,hospitality & tourism,1
cleaner queenstown,housekeeping,1
papamoa beach resort - housekeeper,hospitality & tourism,1
papamoa beach resort - housekeeper,housekeeping,1
cleaner housekeeping - karori,hospitality & tourism,1
cleaner housekeeping - karori,housekeeping,1
motel housekeeper,hospitality & tourism,1
motel housekeeper,housekeeping,1
casual housekeepers - kennedy park resort,hospitality & tourism,1
casual housekeepers - kennedy park resort,housekeeping,1
hotel housekeeper - full time and part time roles,hospitality & tourism,1
hotel housekeeper - full time and part time roles,housekeeping,1
motel cleaner housekeeping,hospitality & tourism,1
motel cleaner housekeeping,housekeeping,1
housekeepers guaranteed hours,hospitality & tourism,1
housekeepers guaranteed hours,housekeeping,1
hotel room attendant / housekeeper,hospitality & tourism,1
hotel room attendant / housekeeper,housekeeping,1
bupa bank - cleaner housekeeper-thames,hospitality & tourism,1
bupa bank - cleaner housekeeper-thames,housekeeping,1
bupa bank - cleaner housekeeper-wgtn,hospitality & tourism,1
bupa bank - cleaner housekeeper-wgtn,housekeeping,1
kitchen positions permanent,hospitality & tourism,1
kitchen positions permanent,housekeeping,1
housekeeper - weekends,hospitality & tourism,1
housekeeper - weekends,housekeeping,1
cleaning assistant - ess woodbourne,hospitality & tourism,1
cleaning assistant - ess woodbourne,housekeeping,1
motel housekeeping supervisor,hospitality & tourism,1
motel housekeeping supervisor,housekeeping,1
houseman and laundry driver,hospitality & tourism,1
houseman and laundry driver,housekeeping,1
head housekeeper extraordinaire,hospitality & tourism,1
head housekeeper extraordinaire,housekeeping,1
hauler crew - full time position,"agriculture, fishing & forestry",1
hauler crew - full time position,forestry,1
entry level trainee position,"agriculture, fishing & forestry",1
entry level trainee position,forestry,1
forestry planters,"agriculture, fishing & forestry",1
forestry planters,forestry,1
loader operator/ processor operator,"agriculture, fishing & forestry",1
loader operator/ processor operator,forestry,1
forestry role,"agriculture, fishing & forestry",1
forestry role,forestry,1
processor operator required,"agriculture, fishing & forestry",1
processor operator required,forestry,1
excavator shovel machine operator,"agriculture, fishing & forestry",1
excavator shovel machine operator,forestry,1
arborist - whangarei,"agriculture, fishing & forestry",1
arborist - whangarei,forestry,1
mechanised tree felling operator,"agriculture, fishing & forestry",1
mechanised tree felling operator,forestry,1
additional processor operator required,"agriculture, fishing & forestry",1
additional processor operator required,forestry,1
"crew foreman, operators and tree faller in kaitaia","agriculture, fishing & forestry",1
"crew foreman, operators and tree faller in kaitaia",forestry,1
experienced machine operators,"agriculture, fishing & forestry",1
experienced machine operators,forestry,1
qualified arborist,forestry,1
felling machine operator,"agriculture, fishing & forestry",1
felling machine operator,forestry,1
